"REF_DATE","GEO","DGUID","National Occupational Classification","Job vacancy characteristics","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","120 days or more","Proportion of job vacancies","Percentage","242","units","0","v1230935081","7.322.46.2","36.8","E","","","1"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","120 days or more","Proportion of job vacancies","Percentage","242","units","0","v1230935081","7.322.46.2","37.7","D","","","1"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","120 days or more","Average offered hourly wage","Dollars","81","units","0","v1230847889","7.322.46.5","53.15","D","","","2"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","120 days or more","Average offered hourly wage","Dollars","81","units","0","v1230847889","7.322.46.5","45.65","A","","","2"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","120 days or more","Average offered hourly wage","Dollars","81","units","0","v1230847889","7.322.46.5","48.00","A","","","2"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","120 days or more","Average offered hourly wage","Dollars","81","units","0","v1230847889","7.322.46.5","48.60","B","","","2"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","120 days or more","Average offered hourly wage","Dollars","81","units","0","v1230847889","7.322.46.5","48.05","A","","","2"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","120 days or more","Average offered hourly wage","Dollars","81","units","0","v1230847889","7.322.46.5","42.30","B","","","2"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","120 days or more","Average offered hourly wage","Dollars","81","units","0","v1230847889","7.322.46.5","48.75","A","","","2"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","120 days or more","Average offered hourly wage","Dollars","81","units","0","v1230847889","7.322.46.5","46.70","B","","","2"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","120 days or more","Average offered hourly wage","Dollars","81","units","0","v1230847889","7.322.46.5","51.75","A","","","2"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","120 days or more","Average offered hourly wage","Dollars","81","units","0","v1230847889","7.322.46.5","50.00","B","","","2"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","120 days or more","Average offered hourly wage","Dollars","81","units","0","v1230847889","7.322.46.5","37.05","C","","","2"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","120 days or more","Average offered hourly wage","Dollars","81","units","0","v1230847889","7.322.46.5","31.20","C","","","2"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Job vacancies","Number","223","units","0","v1230876953","7.322.47.1","1780","E","","","0"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Job vacancies","Number","223","units","0","v1230876953","7.322.47.1","1715","C","","","0"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Job vacancies","Number","223","units","0","v1230876953","7.322.47.1","2315","C","","","0"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Job vacancies","Number","223","units","0","v1230876953","7.322.47.1","2795","B","","","0"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Job vacancies","Number","223","units","0","v1230876953","7.322.47.1","4860","D","","","0"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Job vacancies","Number","223","units","0","v1230876953","7.322.47.1","3605","B","","","0"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Job vacancies","Number","223","units","0","v1230876953","7.322.47.1","4315","B","","","0"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Job vacancies","Number","223","units","0","v1230876953","7.322.47.1","3700","C","","","0"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Job vacancies","Number","223","units","0","v1230876953","7.322.47.1","3385","C","","","0"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Job vacancies","Number","223","units","0","v1230876953","7.322.47.1","2335","C","","","0"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Job vacancies","Number","223","units","0","v1230876953","7.322.47.1","2600","D","","","0"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Job vacancies","Number","223","units","0","v1230876953","7.322.47.1","1665","C","","","0"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Proportion of job vacancies","Percentage","242","units","0","v1231027460","7.322.47.2","100.0","","","","1"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Proportion of job vacancies","Percentage","242","units","0","v1231027460","7.322.47.2","100.0","","","","1"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Proportion of job vacancies","Percentage","242","units","0","v1231027460","7.322.47.2","100.0","","","","1"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Proportion of job vacancies","Percentage","242","units","0","v1231027460","7.322.47.2","100.0","","","","1"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Proportion of job vacancies","Percentage","242","units","0","v1231027460","7.322.47.2","100.0","","","","1"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Proportion of job vacancies","Percentage","242","units","0","v1231027460","7.322.47.2","100.0","","","","1"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Proportion of job vacancies","Percentage","242","units","0","v1231027460","7.322.47.2","100.0","","","","1"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Proportion of job vacancies","Percentage","242","units","0","v1231027460","7.322.47.2","100.0","","","","1"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Proportion of job vacancies","Percentage","242","units","0","v1231027460","7.322.47.2","100.0","","","","1"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Proportion of job vacancies","Percentage","242","units","0","v1231027460","7.322.47.2","100.0","","","","1"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Proportion of job vacancies","Percentage","242","units","0","v1231027460","7.322.47.2","100.0","","","","1"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Proportion of job vacancies","Percentage","242","units","0","v1231027460","7.322.47.2","100.0","","","","1"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Average offered hourly wage","Dollars","81","units","0","v1230828513","7.322.47.5","53.25","C","","","2"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Average offered hourly wage","Dollars","81","units","0","v1230828513","7.322.47.5","48.75","A","","","2"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Average offered hourly wage","Dollars","81","units","0","v1230828513","7.322.47.5","46.30","A","","","2"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Average offered hourly wage","Dollars","81","units","0","v1230828513","7.322.47.5","49.65","A","","","2"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Average offered hourly wage","Dollars","81","units","0","v1230828513","7.322.47.5","49.45","B","","","2"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Average offered hourly wage","Dollars","81","units","0","v1230828513","7.322.47.5","45.10","A","","","2"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Average offered hourly wage","Dollars","81","units","0","v1230828513","7.322.47.5","49.50","A","","","2"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Average offered hourly wage","Dollars","81","units","0","v1230828513","7.322.47.5","46.90","A","","","2"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Average offered hourly wage","Dollars","81","units","0","v1230828513","7.322.47.5","48.75","A","","","2"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Average offered hourly wage","Dollars","81","units","0","v1230828513","7.322.47.5","50.20","A","","","2"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Average offered hourly wage","Dollars","81","units","0","v1230828513","7.322.47.5","42.60","B","","","2"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","Continuity of recruitment, all categories","Average offered hourly wage","Dollars","81","units","0","v1230828513","7.322.47.5","42.40","A","","","2"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","Constantly recruiting","Job vacancies","Number","223","units","0","v1230857577","7.322.48.1","","F","","","0"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","Constantly recruiting","Job vacancies","Number","223","units","0","v1230857577","7.322.48.1","395","D","","","0"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","Constantly recruiting","Job vacancies","Number","223","units","0","v1230857577","7.322.48.1","610","D","","","0"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","Constantly recruiting","Job vacancies","Number","223","units","0","v1230857577","7.322.48.1","960","D","","","0"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","Constantly recruiting","Job vacancies","Number","223","units","0","v1230857577","7.322.48.1","2050","D","","","0"
